player_id,player_name,birth_date,nationality,primary_broad_position,primary_general_position,secondary_broad_position,secondary_general_position,season_name,height_ft,height_in,weight_lb,competition
0x5g2PwjM7,Younes Boudadi,1996-01-23,Morocco,DF,FB,,,"['2020', '2021', '2022', '2023', '2024', '2025']",5.0,10.0,174.0,uslc
0x5g2pyLM7,Sam Brotherton,1996-10-02,New Zealand,DF,CB,,,"['2019', '2020']",6.0,2.0,172.0,uslc
0x5g2Ra7M7,Taylor Hunter,1993-07-07,USA,DF,CB,,FB,"['2017', '2018']",6.0,0.0,174.0,uslc
0x5g2w8bM7,Jonathan Viscosi,1991-03-18,Canada,GK,GK,,,2019,6.0,2.0,181.0,uslc
0x5g2XBjM7,Jaylin Lindsey,2000-03-27,USA,DF,FB,,,"['2018', '2019', '2020', '2021', '2025']",5.0,9.0,157.0,uslc
0x5g2xoXM7,Raheem Edwards,1995-07-17,Canada,DF,FB,,,"['2017', '2021']",5.0,8.0,150.0,uslc
0x5g2YRmM7,Jordan Jones,1995-12-12,USA,FW,ST,,,2018,6.0,2.0,179.0,uslc
0x5g2zdwM7,Sam Raben,1997-05-11,USA,DF,FB,,CB,"['2019', '2020']",6.0,0.0,154.0,uslc
0x5g2zeRM7,Giovanni Calixtro,2000-06-27,USA,FW,ST,,,"['2017', '2018', '2019', '2020']",5.0,11.0,146.0,uslc
0x5g2ZNPM7,Yudai Imura,1991-06-25,Japan,MF,DM,,,"['2017', '2018']",5.0,7.0,148.0,uslc
0x5g2ZRZM7,Oalex Anderson,1995-11-11,St. Vincent and the Grenadines,FW,ST,,,"['2024', '2025']",5.0,8.0,154.0,uslc
0x5g67dZM7,Wálter Cortés,2000-02-05,Costa Rica,DF,FB,,,2019,5.0,9.0,161.0,uslc
0x5g67gmM7,Samuel Edoung-Biyo,1991-11-24,Cameroon,FW,ST,,,2017,5.0,11.0,194.0,uslc
0x5g689rM7,Juan Garcia,1994-03-10,USA,MF,W,DF,FB,2017,5.0,6.0,143.0,uslc
0x5g6A1LM7,Jared Mazzola,1999-01-24,USA,GK,GK,,,2024,,,,uslc
0x5g6AamM7,John Murphy,2000-04-19,USA,MF,W,,,"['2018', '2019', '2022']",5.0,10.0,161.0,uslc
0x5g6AmmM7,Luca Ricci,1998-02-23,Canada,MF,CM,DF,FB,2018,5.0,7.0,150.0,uslc
0x5g6AVmM7,Kyle Colonna,1999-08-02,USA,DF,CB,,,2023,6.0,2.0,176.0,uslc
0x5gA17Q7O,Juan Agudelo,1992-11-23,USA,FW,ST,,,"['2022', '2023', '2024', '2025']",6.0,1.0,185.0,uslc
0x5gEjPQ7O,Juan Carlos García,1985-03-13,Mexico,MF,CM,FW,ST,2018,6.0,2.0,198.0,uslc
0x5gJbZwM7,Noah Dollenmayer,1999-10-26,USA,DF,CB,,,"['2023', '2024', '2025']",6.0,6.0,201.0,uslc
0x5gJz4rM7,Nate Dragisich,2001-03-31,USA,MF,W,,,2024,5.0,8.0,154.0,uslc
0x5gL0AZq7,Christian Rodriguez,1995-09-12,USA,MF,CM,,W,2018,5.0,6.0,150.0,uslc
0x5gL0rRq7,Sam Gleadle,1996-03-20,England,DF,FB,,,"['2019', '2020', '2021', '2022', '2023', '2024', '2025']",5.0,10.0,154.0,uslc
0x5gL4GRq7,Luis Zamudio,1998-06-24,Mexico,GK,GK,,,"['2022', '2023', '2025']",6.0,3.0,198.0,uslc
0x5gL6GPq7,Francesco Montali,2000-09-06,USA,,,,,{},6.0,3.0,165.0,uslc
0x5gLD4mq7,Valentin Noël,1999-04-27,France,FW,ST,,,"['2024', '2025']",5.0,10.0,,uslc
0x5gLdRZq7,Finn McRobb,2002-01-30,Scotland,DF,FB,,,2025,6.0,3.0,181.0,uslc
0x5gLe4Zq7,Joshua Old,2001-03-19,USA,,,,,{},6.0,1.0,194.0,uslc
0x5gLe7Xq7,Axel Picazo,2001-04-05,USA,MF,W,,,"['2019', '2020', '2021', '2022']",5.0,9.0,161.0,uslc
0x5gLEGRq7,Oskar Aegren,1998-09-10,Sweden,DF,CB,,,2023,6.0,2.0,179.0,uslc
0x5gLejbq7,Massimo McGuire,2000-08-30,USA,,,,,{},6.0,2.0,185.0,uslc
0x5gLekrq7,Pierce Gallaway,2001-04-25,USA,MF,DM,,CM,"['2024', '2025']",6.0,2.0,185.0,uslc
0x5gLeo7q7,Mark McEntosh,2000-11-14,USA,,,,,{},5.0,7.0,135.0,uslc
0x5gLeP7q7,Lucas Coutinho,1993-08-12,Brazil,MF,W,,,2021,5.0,10.0,174.0,uslc
0x5gLePjq7,Kristopher Shakes,2001-04-27,USA,GK,GK,,,"['2024', '2025']",6.0,0.0,181.0,uslc
0x5gLevrq7,Michael Knapp,2000-01-30,USA,MF,DM,,CM,"['2021', '2022', '2023']",6.0,0.0,165.0,uslc
0x5gLEyPq7,Gael Mabiala,1994-06-07,France,DF,FB,,,2019,6.0,1.0,181.0,uslc
0x5gLeZLq7,Aidan Liu,2000-07-01,USA,MF,DM,,,2021,6.0,4.0,176.0,uslc
0x5gLGajq7,Sebastian Hernandez,2003-02-10,USA,DF,FB,MF,W,"['2020', '2021']",5.0,9.0,161.0,uslc
0x5gLjmwq7,Phillip Goodrum,1997-06-20,USA,FW,ST,,,"['2020', '2021', '2022', '2023', '2024', '2025']",5.0,11.0,168.0,uslc
0x5gLkNjq7,Kembo Kibato,2000-09-16,Canada,MF,CM,,DM,"['2020', '2021', '2022', '2023']",6.0,4.0,185.0,uslc
0x5gLLjjq7,Luke Pruter,2001-09-03,USA,,,,,{},6.0,2.0,190.0,uslc
0x5gLLjRq7,Julian Araujo,2001-08-13,USA,DF,CB,,,2018,5.0,9.0,154.0,uslc
0x5gLLNmq7,Jorge Garcia,2001-09-18,USA,MF,AM,,,2025,5.0,10.0,150.0,uslc
0x5gLm2bq7,Jackson Hopkins,2004-07-01,USA,FW,ST,,,"['2021', '2022', '2023']",,,,uslc
0x5gLNZwq7,Juan Calderón,2004-04-29,USA,FW,ST,,,"['2021', '2022']",,,,uslc
0x5gLpbwq7,Caden Clark,2003-05-27,USA,MF,AM,,,"['2020', '2022']",5.0,11.0,150.0,uslc
0x5gLrawq7,Deshane Beckford,1998-04-14,Jamaica,MF,W,,,"['2019', '2020', '2021', '2022', '2023', '2024', '2025']",5.0,9.0,146.0,uslc
0x5gLVZjq7,Cabwey Mèrêves Kivutuka,1998-02-07,Congo,FW,ST,,,2019,5.0,1.0,165.0,uslc
0x5gLWYbq7,Brayan Gómez,2000-01-29,Colombia,MF,AM,,,2021,5.0,9.0,146.0,uslc
0x5gLzAjq7,Max Broughton,2001-02-25,England,DF,FB,,,2025,6.0,2.0,174.0,uslc
0x5gP3bjq7,Jarad van Schaik,1988-12-11,USA,DF,CB,,FB,"['2017', '2018', '2019', '2020', '2021']",6.0,1.0,183.0,uslc
0x5gP64Pq7,Richard Balchan,1989-01-18,USA,DF,FB,,,2017,6.0,0.0,165.0,uslc
0x5gP64wq7,Jeff Attinella,1988-09-29,USA,GK,GK,,,"['2017', '2018']",6.0,2.0,192.0,uslc
0x5gP8Njq7,Arnold López,1994-11-24,Venezuela,MF,CM,,,2023,5.0,10.0,141.0,uslc
0x5gP9Jjq7,Earl Edwards Jr.,1992-01-24,USA,GK,GK,,,"['2017', '2019']",6.0,3.0,205.0,uslc
0x5gPa1bq7,Lee Desmond,1995-01-22,Republic of Ireland,DF,CB,,,"['2022', '2023', '2024', '2025']",6.0,0.0,165.0,uslc
0x5gPbxZq7,Oliver,1992-08-29,Brazil,FW,ST,,,2017,5.0,8.0,165.0,uslc
0x5gPeBPq7,Giliano Wijnaldum,1992-08-31,Netherlands,DF,FB,,,2017,5.0,11.0,168.0,uslc
0x5gPKZZq7,Danny Barrera,1990-01-08,USA,MF,W,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,10.0,150.0,uslc
0x5gPRnLq7,Tim Kübel,1993-07-12,Germany,DF,FB,,,2018,5.0,9.0,161.0,uslc
0x5gPvkrq7,Michael Seaton,1996-05-01,Jamaica,FW,ST,,,"['2018', '2019']",6.0,0.0,181.0,uslc
0x5gPw9jq7,Cameron Smith,1995-08-24,Scotland,MF,CM,,,2021,5.0,9.0,135.0,uslc
0x5gPwLZq7,Chandler Hoffman,1990-08-17,USA,FW,ST,,,"['2017', '2018', '2019', '2020']",6.0,0.0,161.0,uslc
0x5gPZkwq7,Darius Madison,1994-05-31,USA,FW,ST,,,2017,5.0,7.0,165.0,uslc
0x5gWBxR57,Noe Meza,1998-02-13,USA,MF,W,,,2024,5.0,10.0,150.0,uslc
0x5gWKbj57,Brandon Gongora,2006-11-11,USA,GK,GK,,,2024,,,,uslc
0x5gWNlm57,Agnaldo Germano,,USA,,,,,{},6.0,1.0,168.0,uslc
0x5gWP9757,Matías Benítez,2000-11-13,Argentina,FW,ST,,,2021,,,,uslc
0x5gWVEX57,Kevin Hoyos,1993-02-25,USA,FW,ST,,,2025,5.0,11.0,181.0,uslc
0x5gWVWL57,Diego Rivera,2004-07-30,USA,,,,,{},,,,uslc
0x5gWwgr57,Álvaro Quezada,1999-03-04,USA,DF,FB,,,"['2021', '2022', '2024', '2025']",5.0,9.0,150.0,uslc
0x5gWwmL57,Jude Wellings,2006-04-26,USA,MF,AM,,CM,2021,6.0,2.0,139.0,uslc
0x5gWy8r57,Nathan Worth,2007-02-26,USA,MF,CM,,,"['2022', '2023', '2024', '2025']",,,,uslc
0x5gWYmr57,Aaron Hurge,2007-01-05,Jamaica,DF,FB,MF,CM,2025,,,,uslc
0x5gXlrq7O,Roger Espinoza,1986-10-25,Honduras,MF,CM,,,2019,5.0,11.0,161.0,uslc
2lqR7gVWQr,Caden Theobald,2004-03-31,USA,FW,W,,,2022,,,,uslc
2lqR7KXDQr,Antony Siaha,1998-04-27,USA,GK,GK,,,2022,,,,uslc
2lqR7nAWQr,Angel Bernal,2005-02-26,USA,DF,FB,,,"['2022', '2023']",5.0,7.0,152.0,uslc
2lqR7rK2Qr,Brandon Tellez,2005-02-17,USA,MF,DM,,,2022,,,,uslc
2lqR7rWnQr,Andres Robles Garcia,2003-09-18,USA,MF,W,,CM,2023,5.0,9.0,150.0,uslc
2lqR7VG4Qr,Nico Campuzano,1998-01-29,Spain,GK,GK,,,2025,6.0,2.0,,uslc
2lqR7VnAQr,Tomás Ritondale,2002-04-16,USA,DF,FB,,,2023,,,,uslc
2lqR7wd0Qr,Riley Bidois,2002-03-12,New Zealand,MF,W,FW,ST,"['2024', '2025']",,,,uslc
2lqR7zrLQr,Pierre Cayet,1999-07-07,France,DF,CB,,FB,2024,6.0,0.0,170.0,uslc
2lqRJ7kJqr,Da'vian Kimbrough,2010-02-18,USA,MF,AM,,DM,"['2023', '2024', '2025']",,,,uslc
2lqRj7W2qr,Mitchell Budler,2003-01-03,USA,GK,GK,,,2020,6.0,2.0,203.0,uslc
2lqRj942qr,Surafel Dagnachew,1997-09-11,Ethiopia,,,,,{},,,,uslc
2lqRjdNJqr,Bruce El Mesmari,2002-04-23,Mexico,MF,W,,,"['2021', '2022']",5.0,3.0,126.0,uslc
2lqRjE1nqr,Jacob Hauser-Ramsey,1995-08-04,USA,DF,CB,,,"['2019', '2020']",6.0,3.0,194.0,uslc
2lqRjejJqr,Orlando Sinclair,1998-04-19,Costa Rica,MF,W,FW,ST,2019,5.0,11.0,157.0,uslc
2lqRjjpDqr,Ethan Dobbelaere,2002-11-14,USA,DF,FB,,,"['2019', '2020', '2021']",5.0,9.0,141.0,uslc
2lqRjjpxqr,Jake LaCava,2001-01-12,USA,MF,W,,,"['2020', '2021', '2022', '2023', '2024', '2025']",5.0,10.0,157.0,uslc
2lqRjjv2qr,Jaden Servania,2001-07-16,Puerto Rico,DF,FB,,,"['2020', '2021', '2024', '2025']",5.0,10.0,165.0,uslc
2lqRjjV2qr,Eric De La Cerda,2001-06-25,USA,GK,GK,,,2020,5.0,10.0,163.0,uslc
2lqRjL12qr,Brandan Craig,2004-04-07,USA,DF,CB,,,"['2020', '2024']",6.0,1.0,159.0,uslc
2lqRjm7Wqr,Benedek Tanyi,2001-01-14,Hungary,DF,FB,,,2022,,,,uslc
2lqRJn0Wqr,Giovanni Sanna-Lenzi,2003-07-31,USA,,,,,{},5.0,6.0,139.0,uslc
2lqRjNO2qr,Felix Barajas,2003-01-24,USA,MF,W,,,2021,5.0,7.0,154.0,uslc
2lqRJpmWqr,Yuto Oketani,2005-03-27,Japan,,,,,{},5.0,7.0,143.0,uslc
2lqRjWb0qr,Lamin Jawneh,1995-10-31,Gambia,FW,W,,,"['2020', '2022']",5.0,8.0,161.0,uslc
2lqRjX2Dqr,Francisco Nevarez,2000-12-03,Mexico,MF,CM,,,2024,5.0,11.0,143.0,uslc
2lqRJXZ4qr,Tyler Clegg,2000-05-01,USA,DF,CB,,,2025,6.0,3.0,,uslc
2lqRjY4nqr,Rafael Mentzingen,1996-05-02,Brazil,DF,FB,,,"['2020', '2024', '2025']",5.0,9.0,170.0,uslc
2lqRjyknqr,Diego Gomez,2002-11-11,USA,DF,CB,,,2021,,,,uslc
2lqRjyrAqr,Paul Son,2003-01-27,USA,DF,FB,,,2021,5.0,10.0,154.0,uslc
2lqRjZp2qr,Jacob Jackson,2000-04-25,USA,,,,,{},5.0,11.0,190.0,uslc
2lqRjZpAqr,Dallas Odle,2001-08-05,USA,GK,GK,,,2022,6.0,1.0,165.0,uslc
2lqRk034Qr,Keegan Hughes,2000-07-22,USA,DF,CB,,,"['2023', '2024']",,,,uslc
2lqRk08nQr,Luis Arriaga,2001-01-26,USA,MF,AM,,,"['2019', '2020']",5.0,7.0,141.0,uslc
2lqRk0Y4Qr,Edvin Quero,,,DF,FB,,,2021,,,,uslc
2lqRk1j0Qr,Ricardo Avila,1997-02-04,Panama,MF,DM,,CM,"['2019', '2020']",6.0,0.0,163.0,uslc
2lqRk2jAQr,Joe Gallardo,1998-01-01,USA,MF,W,,,"['2017', '2020']",5.0,10.0,141.0,uslc
2lqRk39DQr,Juan Carlos Azócar,1995-10-01,Venezuela,FW,ST,,,2024,5.0,9.0,170.0,uslc
2lqRk3EJQr,Walker Hume,1993-08-22,USA,DF,CB,,,"['2017', '2018', '2019']",,,,uslc
2lqRk3gDQr,Jake Morris,1999-03-03,USA,DF,FB,,,"['2018', '2023', '2024', '2025']",6.0,0.0,161.0,uslc
2lqRk3NWQr,Kyle Duncan,1997-08-08,USA,DF,FB,,,2019,5.0,10.0,150.0,uslc
2lqRk6GaQr,Fidel Escobar,1995-01-09,Panama,DF,CB,,,"['2017', '2018']",5.0,11.0,163.0,uslc
2lqRk8aaQr,Ramón Del Campo,1993-07-05,USA,DF,CB,,,"['2017', '2018', '2019', '2020', '2021']",6.0,3.0,201.0,uslc
2lqRk8RnQr,Tiger Graham,1998-02-10,USA,MF,W,,,2017,6.0,1.0,174.0,uslc
2lqRk8vAQr,Edwin Rivas,1992-01-08,Guatemala,DF,FB,,,2019,5.0,10.0,174.0,uslc
2lqRk9d4Qr,Florian Valot,1993-02-12,France,MF,AM,,,"['2017', '2018', '2019', '2021', '2022', '2023', '2024', '2025']",5.0,9.0,152.0,uslc
2lqRkAL0Qr,Jamie Dimitroff,1998-09-11,USA,MF,W,,,2017,5.0,9.0,154.0,uslc
2lqRkbN4Qr,Paul Rothrock,1999-01-09,USA,MF,W,,,2017,5.0,8.0,163.0,uslc
2lqRkdg4Qr,Raymond Lee,1993-04-26,USA,DF,FB,,,"['2017', '2018', '2019', '2020']",5.0,11.0,176.0,uslc
2lqRkE7AQr,Ollie Bassett,1998-03-06,England,MF,W,,,2025,5.0,5.0,,uslc
2lqRkeWaQr,Jon Bakero,1996-11-05,Spain,MF,CM,,,"['2018', '2019', '2020', '2021', '2024']",6.0,2.0,163.0,uslc
2lqRkj6AQr,Trevor Spangenberg,1991-04-21,USA,GK,GK,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,3.0,192.0,uslc
2lqRkjBAQr,Kyle Scott,1997-12-22,USA,MF,CM,,,"['2022', '2023', '2024', '2025']",5.0,8.0,150.0,uslc
2lqRkmAWQr,Jackson Conway,2001-12-03,USA,FW,ST,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024', '2025']",6.0,2.0,174.0,uslc
2lqRkNY2Qr,Martin Maybin,1992-01-10,Northern Ireland,FW,ST,,,2018,6.0,0.0,179.0,uslc
2lqRkNyaQr,Robert Beebe,1992-09-23,USA,GK,GK,,,2018,6.0,4.0,201.0,uslc
2lqRkO3DQr,Aaron Gómez,1994-08-24,Mexico,FW,ST,,,"['2019', '2020', '2021', '2022', '2023']",5.0,9.0,157.0,uslc
2lqRkoxWQr,Kip Colvey,1994-03-15,New Zealand,DF,FB,,,"['2017', '2018']",5.0,10.0,161.0,uslc
2lqRkoYxQr,Taylor Washington,1993-08-16,USA,DF,FB,,,"['2017', '2018', '2019']",5.0,10.0,174.0,uslc
2lqRKp2Qr0,Luca Antonelli,1987-02-11,Italy,DF,CB,,,"['2021', '2022']",6.0,0.0,174.0,uslc
2lqRkPA0Qr,Ronaldo Peña,1997-03-10,,FW,ST,,,2019,6.0,0.0,168.0,uslc
2lqRkpenQr,Jake Bond,1992-07-04,USA,DF,FB,,,"['2017', '2018']",5.0,11.0,179.0,uslc
2lqRkpG4Qr,Anthony Grant,1989-08-04,Jamaica,FW,ST,,,2017,5.0,9.0,170.0,uslc
2lqRkPknQr,Tommy Thompson,1995-08-15,USA,MF,AM,,CM,2018,5.0,7.0,146.0,uslc
2lqRkra0Qr,Nico Matern,1992-11-27,Germany,MF,DM,,,"['2018', '2019']",6.0,0.0,181.0,uslc
2lqRkWD4Qr,Rayane Boukemia,1992-10-11,France,MF,W,FW,ST,2017,6.0,1.0,174.0,uslc
2lqRkwRnQr,Luis Barraza,1996-11-08,USA,GK,GK,,,2021,6.0,2.0,194.0,uslc
2lqRO1AQr0,Yann Ekra,1990-10-12,Ivory Coast,MF,CM,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023']",5.0,11.0,157.0,uslc
2lqRPBwnMr,Rashawn Dally,1997-01-14,Jamaica,FW,ST,MF,W,"['2019', '2020', '2021', '2022', '2023']",6.0,2.0,201.0,uslc
2lqRR1AAqr,Paul Nicholson,1986-08-10,England,DF,CB,,,2017,5.0,10.0,183.0,uslc
2lqRR8N0qr,Richard Menjivar,1990-10-31,El Salvador,MF,DM,,CM,2018,5.0,8.0,159.0,uslc
2lqRREgnqr,Sem de Wit,1995-03-30,Netherlands,DF,CB,,,"['2017', '2018', '2019']",5.0,11.0,172.0,uslc
2lqRRgODqr,Vinnie Vermeer,1995-07-02,Netherlands,MF,DM,,CM,2019,5.0,8.0,154.0,uslc
2lqRRGZ0qr,Ritchie Duffie,1992-08-10,USA,DF,FB,,,2017,6.0,3.0,179.0,uslc
2lqRRrj0qr,Greg Jordan,1990-04-05,USA,MF,CM,,,2018,6.0,0.0,165.0,uslc
2lqRRrjWqr,Lucky Mkosana,1987-09-30,Zimbabwe,FW,ST,,,"['2018', '2019', '2020', '2021', '2022', '2023']",5.0,9.0,170.0,uslc
2lqRRwznqr,Solomon Asante,1990-03-06,Ghana,FW,W,MF,W,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,2.0,132.0,uslc
2lqRRYpJqr,Connor Lade,1989-11-16,USA,DF,FB,,,2018,5.0,6.0,146.0,uslc
2vQ100GqrA,Marcelo Saragosa,1982-01-22,Brazil,MF,CM,,DM,2019,6.0,0.0,176.0,uslc
2vQ12LKMrA,Bobby Shuttleworth,1987-05-13,USA,GK,GK,,,2019,6.0,2.0,207.0,uslc
2vQ143dxqr,Jadon Vilfort,2000-05-09,Canada,,,,,{},5.0,2.0,181.0,uslc
2vQ143mOqr,Eric González,1994-03-24,USA,DF,FB,,,2019,5.0,9.0,161.0,uslc
2vQ1441wqr,Erik Centeno,2002-06-29,USA,DF,FB,,,"['2022', '2025']",5.0,8.0,146.0,uslc
2vQ144gLqr,Sota Kitahara,2003-01-11,USA,MF,DM,,CM,"['2019', '2020', '2021']",5.0,9.0,146.0,uslc
2vQ144VLqr,Rafael Guerrero,2002-01-08,USA,,,,,{},6.0,2.0,194.0,uslc
2vQ14a00qr,Bradley Sample,2000-11-12,USA,MF,CM,,,"['2024', '2025']",6.0,1.0,161.0,uslc
2vQ14ablqr,Julian Vázquez,2001-03-30,USA,MF,W,,,"['2019', '2020', '2021']",5.0,11.0,146.0,uslc
2vQ14b0wqr,Leonardo Martínez,2003-01-25,USA,,,,,{},,,,uslc
2vQ14Bylqr,Christopher Jaime,2004-03-20,USA,MF,CM,,,"['2021', '2022']",,,,uslc
2vQ14BZwqr,Chancel Ndiaye,1999-04-14,Burundi,DF,FB,,,2020,5.0,11.0,170.0,uslc
2vQ14E3lqr,Gaoussou Samake,1997-11-04,Ivory Coast,DF,FB,,,"['2021', '2022', '2023', '2024']",5.0,7.0,161.0,uslc
2vQ14GvLqr,Andrew Sullins,2004-06-11,USA,FW,ST,,,2022,,,,uslc
2vQ14kz8qr,Felipe Cobian,2004-04-24,USA,DF,FB,,CB,2022,,,,uslc
2vQ14LkLqr,Hunter Hanes,2002-08-28,USA,,,,,{},6.0,3.0,181.0,uslc
2vQ14Lx8qr,Joseph Schmidt,1998-11-02,USA,MF,DM,,,"['2022', '2023', '2024']",5.0,9.0,170.0,uslc
2vQ14LXlqr,Nolan Wirth,1995-01-24,Canada,,,,,{},6.0,0.0,185.0,uslc
2vQ14m20qr,Mamadi Camara,1995-02-25,Canada,DF,FB,FW,ST,2020,6.0,3.0,181.0,uslc
2vQ14Vewqr,Alejandro Mitrano,1998-04-04,Venezuela,DF,FB,,,"['2023', '2024', '2025']",5.0,7.0,170.0,uslc
2vQ14X68qr,Uriel Macias,1994-12-09,USA,MF,AM,,,2018,5.0,11.0,181.0,uslc
2vQ14x9bqr,Daniel Gómez,2000-05-07,USA,MF,CM,,,"['2023', '2024', '2025']",5.0,9.0,154.0,uslc
2vQ14Z60qr,Joseph Okumu,1997-05-26,Kenya,DF,CB,,,"['2018', '2019']",6.0,4.0,148.0,uslc
2vQ1d2rKqr,Jackson Kasanzu,2003-04-21,Tanzania,DF,CB,,,"['2022', '2023']",6.0,2.0,,uslc
2vQ1dER0qr,Jacob Harris,2004-01-11,USA,MF,W,,,2022,5.0,9.0,165.0,uslc
2vQ1dJk8qr,Adrian Pelayo,2006-05-16,Mexico,DF,CB,,,2024,6.0,1.0,181.0,uslc
2vQ1dlm4qr,Isaac Zuleta,2003-08-10,Colombia,,,,,{},6.0,0.0,161.0,uslc
2vQ1dpNlqr,Aris Briggs,1996-11-09,USA,FW,ST,,,"['2021', '2022']",6.0,4.0,205.0,uslc
2vQ1dpz0qr,Wyatt Nelson,2005-05-26,USA,,,,,{},,,,uslc
2vQ1dvA8qr,Victor Arana,2005-12-22,USA,,,,,{},,,,uslc
2vQ1dVobqr,Derrek Chan,1998-08-08,USA,GK,GK,,,2022,6.0,3.0,194.0,uslc
2vQ1Gpb5rA,Viktor Igbekoyi,1986-09-01,Nigeria,MF,DM,DF,CB,"['2018', '2019']",5.0,9.0,163.0,uslc
2vQ1j9kbMr,Masango Akale,2002-03-21,USA,,,,,{},5.0,7.0,141.0,uslc
2vQ1jG0bMr,Danny Flores,2002-04-06,USA,MF,CM,,,"['2019', '2020', '2021']",5.0,8.0,150.0,uslc
2vQ1L20Oqr,John McCarthy,1992-07-04,USA,GK,GK,,,"['2017', '2018', '2019']",6.0,1.0,185.0,uslc
2vQ1L4oGqr,Je-Vaughn Watson,1983-10-22,Jamaica,DF,CB,,,"['2018', '2019', '2020']",6.0,3.0,176.0,uslc
2vQ1L8d4qr,Lance Rozeboom,1989-05-31,USA,MF,DM,,CM,"['2017', '2018', '2020', '2021']",6.0,1.0,172.0,uslc
2vQ1L8jKqr,Eder Arreola,1991-11-13,USA,MF,W,,,2017,5.0,6.0,150.0,uslc
2vQ1LEGLqr,Matt Watson,1985-01-01,England,MF,CM,,,"['2017', '2018', '2019', '2020']",6.0,0.0,181.0,uslc
2vQ1LRJlqr,Milton Blanco,1984-04-17,USA,MF,CM,,,2018,6.0,1.0,176.0,uslc
2vQ1Lvnxqr,José Escalante,1995-05-29,Honduras,MF,W,,,"['2017', '2018']",5.0,8.0,165.0,uslc
2vQ1N1KOMr,Rhys Williams,1995-08-09,USA,DF,FB,MF,W,"['2018', '2022', '2023', '2024', '2025']",6.0,0.0,170.0,uslc
2vQ1N3dOMr,Nathan Ingham,1993-06-27,Canada,,,,,{},6.0,1.0,183.0,uslc
2vQ1N3DwMr,Derek Gebhard,1995-10-15,USA,MF,W,FW,ST,"['2018', '2019', '2020']",6.0,0.0,159.0,uslc
2vQ1N6ewMr,Prince Agyemang,1994-12-25,Ghana,MF,CM,,DM,2018,5.0,4.0,117.0,uslc
2vQ1N6mbMr,Tucker Hume,1993-08-22,USA,FW,ST,,,"['2017', '2018', '2019']",6.0,5.0,201.0,uslc
2vQ1N8YKMr,Tomas Hilliard-Arce,1995-11-22,USA,DF,CB,,,"['2018', '2019', '2020']",6.0,1.0,176.0,uslc
2vQ1NbDOMr,Tristan Hodge,1993-10-09,Trinidad & Tobago,DF,FB,,CB,"['2019', '2020', '2021', '2022', '2023', '2024', '2025']",,,,uslc
2vQ1NbG4Mr,Ihsan Sacko,1997-07-19,France,MF,W,FW,ST,2025,6.0,0.0,154.0,uslc
2vQ1NbKlMr,Alejandro Covarrubias,1991-09-17,USA,MF,CM,,DM,"['2017', '2018']",6.0,1.0,170.0,uslc
2vQ1NEa0Mr,Maicon,1993-03-10,Brazil,DF,FB,,,2020,6.0,0.0,181.0,uslc
2vQ1NedLMr,Jordan Burt,1990-08-19,USA,DF,FB,,,"['2017', '2018', '2019', '2020', '2021']",6.0,1.0,170.0,uslc
2vQ1NejwMr,Max Alvarez,1991-06-16,USA,MF,W,FW,ST,2017,5.0,11.0,165.0,uslc
2vQ1NEyKMr,Brem Soumaoro,1996-08-08,Liberia,MF,CM,,,"['2024', '2025']",6.0,1.0,181.0,uslc
2vQ1NGl0Mr,Erick Gallinar,1998-06-11,USA,,,,,{},,,,uslc
2vQ1NGObMr,Kendall Edwards,2001-02-18,USA,DF,CB,,,"['2018', '2019']",6.0,1.0,194.0,uslc
2vQ1Nk9xMr,Richard Ballard,1994-01-26,USA,MF,W,,,"['2017', '2018', '2019', '2021', '2022', '2023']",5.0,10.0,161.0,uslc
2vQ1NkobMr,Shak Adams,1998-09-07,USA,MF,W,,,2022,5.0,7.0,139.0,uslc
2vQ1Nl6lMr,Thomas Sanner,1994-05-20,USA,FW,ST,,,2017,6.0,4.0,201.0,uslc
2vQ1NLzlMr,Marco Bustos,1996-04-22,Canada,MF,AM,,,"['2017', '2018', '2019']",5.0,6.0,150.0,uslc
2vQ1NZobMr,Tyler Gibson,1991-01-12,USA,MF,CM,,DM,"['2018', '2019', '2020', '2021', '2022', '2023', '2024', '2025']",5.0,8.0,146.0,uslc
2vQ1R1wOMr,Taylor Calheira,2002-04-26,USA,FW,ST,,,2025,,,,uslc
2vQ1Rkb4Mr,Jacob Whitfield,2007-02-01,USA,,,,,{},6.0,2.0,170.0,uslc
2vQ1Y30QrA,Juninho,1989-01-08,Brazil,MF,CM,,,2019,5.0,7.0,146.0,uslc
315V1kJ7M9,Spencer Gordon,2006-09-27,USA,,,,,{},6.0,0.0,159.0,uslc
315V72aYq9,Mathieu Brick,2005-01-10,USA,DF,FB,,,"['2021', '2022']",,,,uslc
315V7b2Yq9,Houssou Landru,2000-12-28,Ivory Coast,MF,DM,,CM,"['2021', '2022', '2023', '2024', '2025']",5.0,10.0,154.0,uslc
315V7by6q9,Jaime Villagomez,2003-12-22,USA,,,,,{},5.0,7.0,130.0,uslc
